C3.E-4.C5;0.25 F3.G3;0.25 D4;0.25 E-3.G3.E-4;0.25 C4.E-4;0.25 G3;0.25 F3.D4.E-4;0.25 rest;0.25
C#5;0.25 E-5;0.25 rest;0.25 G#5;0.25 C6;0.25 B-5;0.25 G#5;0.25 G5;0.25
F5;0.25 E-5;0.5 C4;0.5 B-3;0.5 G#3.C#5;0.25 C5;0.25 G3.B-4;0.25 E-5;0.25
E-3.B-4;0.25 E-5;0.25 G#3.C5;0.25 E-5;0.25 E-3.C5;0.25 E-5;0.25 B-3.E-5;0.5 E-3.C#5.E-5;0.25
C#5;0.25 G#3.C5;0.5 C5;0.25 C#5;0.25 E-5;0.25 rest;0.25 C6;0.25 G#5;0.25
B-5;0.25 G5;0.25 G#5;0.25 F5;0.25 E-5;0.5 C4;0.5 B-3;0.5 G#3.C#5;0.25
C5;0.25 C#4.B-4;0.25 C#5;0.25 B-3.B-4;0.25 C#5;0.25 E-4.G4;0.25 rest;0.25 E-3.B-4;0.25
rest;0.25 G#3.G#4;0.5 E-3;0.5 G#2;0.5 C5;0.5 G#4.F5;0.25 C5;0.25 G4.E5;0.25
C5;0.25 G#4.F5;0.25 C5;0.25 F4.G#5;0.25 C5;0.25 E4.G5;0.25 C5;0.25 B5;0.25
C5;0.25 C6;0.25 C5;0.25 B-5;0.25 C5;0.25 F4.G#5;0.25 C5;0.25 G4.G5;0.25
C5;0.25 G#4.F5;0.25 C5;0.25 G5;0.25 C5;0.25 C4.E5;0.25 C5;0.25 D4.F5;0.25
C5;0.25 E4.G5;0.5 C5;0.25 C6;0.25 C#5;0.25 C#6;0.25 C5;0.25 C6;0.25
B-4;0.25 B-5;0.25 G#4;0.25 G#5;0.25 E3.C4.G4;0.25 G5;0.25 B4;0.25 B5;0.25
C5;0.25 C6;0.25 B-4;0.25 B-5;0.25 F3.C4.G#4;0.25 G#5;0.25 F4;0.25 F5;0.25
C3.C4.G4;0.25 G5;0.25 E4;0.25 F4.E5;0.25 F2.F3.F5;1 rest;0.5 C5;0.5 G#4.F5;0.25
C5;0.25 G4.E5;0.25 C5;0.25 G#4.F5;0.25 C5;0.25 F4.G#5;0.25 C5;0.25 E4.G5;0.25
C5;0.25 B5;0.25 C5;0.25 C6;0.25 C5;0.25 B-5;0.25 C5;0.25 F4.G#5;0.25
C5;0.25 G4.G5;0.25 C5;0.25 G#4.F5;0.25 C5;0.25 G5;0.25 C5;0.25 C4.E5;0.25
C5;0.25 D4.F5;0.25 C5;0.25 E4.G5;0.5 C5;0.25 C6;0.25 C#5;0.25 C#6;0.25
C5;0.25 C6;0.25 B-4;0.25 B-5;0.25 G#4;0.25 G#5;0.25 E3.C4.G4;0.25 G5;0.25
B4;0.25 B5;0.25 C5;0.25 C6;0.25 B-4;0.25 B-5;0.25 F3.C4.G#4;0.25 G#5;0.25
F4;0.25 F5;0.25 C3.C4.G4;0.25 G5;0.25 E4;0.25 F4.E5;0.25 F2.F3.F5;1 rest;0.5
C6;0.5 E4.B-5;0.25 C5;0.25 E4.G5;0.25 C5;0.25 F4.G#5;0.25 C5;0.25 F4.F5;0.25
C5;0.25 C4.E5;0.25 C5;0.25 D4.F5.G5;0.25 C5.F5;0.25 E4.G5;0.5 C6;0.5 E4.B-5;0.25
C5;0.25 E4.G5;0.25 C5;0.25 F4.G#5;0.25 C5;0.25 F4.F5;0.25 C5;0.25 C4.C6;0.25
E4;0.25 G4;0.25 C5;0.25 C4;0.5 C6;0.5 E4.B-5;0.25 C5;0.25 E4.G5;0.25
C5;0.25 F4.G#5;0.25 C5;0.25 F4.F5;0.25 C5;0.25 C4.E5;0.25 C5;0.25 D4.F5.G5;0.25
C5.F5;0.25 E4.G5;0.5 C6;0.5 E4.B-5;0.25 C5;0.25 E4.G5;0.25 C5;0.25 F4.G#5;0.25
C5;0.25 F4.F5;0.25 C5;0.25 C4.C6;1 rest;0.5 G#5.C6;0.5 B-5.C#6;0.5 G#5.C6;0.5
G5.B-5;0.5 F5.G#5;0.5 E5.G5;0.5 B5;0.5 C6;0.5 G#4;0.25 C5;0.25 B-4;0.25
C#5;0.25 G#4;0.25 C5;0.25 G4;0.25 B-4;0.25 F4;0.25 G#4;0.25 C4.E4;0.25
G4;0.25 G#4;0.25 G4;0.25 C5;0.25 B-4;0.25 G#4;0.25 G4;0.25 C4.F4;0.25
G#4;0.25 B-4;0.25 G#4;0.25 C#5;0.25 C5;0.25 B-4;0.25 G#4;0.25 C4.E4;0.25
G4;0.25 G#4;0.25 G4;0.25 C5;0.25 B-4;0.25 G#4;0.25 G4;0.25 C4.F4;0.25
G#4;0.25 B-4;0.25 G#4;0.25 C#5;0.25 C5;0.25 B-4;0.25 G#4;0.25 C4.E4;0.25
G4;0.25 G#4;0.25 G4;0.25 C5;0.25 B-4;0.25 G#4;0.25 G4;0.25 B3.D4.G#4;0.25
F4;0.25 G#4;0.25 B4;0.25 D5;0.25 B4;0.25 D5;0.25 F5;0.25 G#5;0.25
D5;0.25 F5;0.25 G#5;0.25 B5;0.25 F5;0.25 G#5;0.25 B5;0.25 D6;1
rest;1 rest;2 B-1.B-2;0.25 E4;0.25 G4;0.25 B-4;0.25 C#5;0.25 E4;0.25
G4;0.25 B-4;0.25 C#5;0.25 E4;0.25 G4;0.25 B-4;0.25 C#5;0.25 E4;0.25
G4;0.25 B-4;0.25 G1.G2.C#5;0.25 E-4;0.25 G4;0.25 B-4;0.25 C#5;0.25 E-4;0.25
G4;0.25 B-4;0.25 C#5;0.25 E-4;0.25 G4;0.25 B-4;0.25 C#5;0.25 E-4;0.25
G4;0.25 B-4;0.25 C#5;1 rest;1 rest;1.5 C5;0.25 C#5;0.25 E-5;0.25
rest;0.25 E-5;0.25 rest;0.25 E-5;0.25 rest;0.25 G#5;0.25 rest;0.25 E-5;0.5
C4;0.5 B-3;0.5 G#3.C#5;0.25 C5;0.25 G3;0.5 E-3.B-4;0.25 rest;0.25 G#3;0.5
E-3.C5;0.25 rest;0.25 B-3.E-5;0.5 E-3.C#5.E-5;0.25 C#5;0.25 G#3.C5;0.5 C5;0.25 C#5;0.25
E-5;0.25 rest;0.25 F5;0.25 rest;0.25 G5;0.25 rest;0.25 G#5;0.25 rest;0.25
E-5;0.5 C4;0.5 B-3;0.5 G#3.C#5;0.25 C5;0.25 C#4;0.5 B-3.B-4;0.25 rest;0.25
E-4;0.5 E-3.G4;0.25 rest;0.25 G#3;0.5 E-3.G#4;0.5 G#2;0.5 E-5;0.5 F5;0.25
E-5;0.25 D5;0.25 E-5;0.25 D5;0.25 F5;0.25 G#4.G#5;0.25 B5;0.25 G4.B-5;0.5
E-5;0.25 rest;0.25 E-5;0.5 C5;0.5 C#5;0.25 C5;0.25 B4;0.25 C5;0.25
B4;0.25 D5;0.25 F4.F5;0.25 G#5;0.25 E-4.G5;0.5 C5;0.25 rest;0.25 C5;0.5
G#4;0.5 B-4;0.25 G#4;0.25 G4;0.25 G#4;0.25 G4;0.25 B-4;0.25 C#4.C#5;0.25
F5;0.25 C4.E-5;0.5 G#4;0.25 rest;0.25 G#4;0.5 E-5;0.5 B-3.G#4.D5;0.25 F5;0.25
G#5;0.25 C6;0.25 B-5;0.25 G#5;0.25 G5;0.25 F5;0.25 E-4.G4.E-5;0.25 F5;0.25
E-5;0.25 D5;0.25 E-5;0.25 G5;0.25 F5;0.25 E-5;0.25 B-3.G#4.D5;0.25 F5;0.25
G#5;0.25 C6;0.25 B-5;0.25 G#5;0.25 G5;0.25 F5;0.25 E-4.G4.E-5;0.25 F5;0.25
E-5;0.25 D5;0.25 E-5;0.25 G5;0.25 F5;0.25 E-5;0.25 B-3.G#4.D5;0.25 F5;0.25
G#5;0.25 C6;0.25 B-5;0.25 G#5;0.25 G5;0.25 F5;0.25 E-4.G4.E-5;0.25 F5;0.25
D5;0.25 F5;0.25 E-5;0.25 F5;0.25 D5;0.25 F5;0.25 E-5;0.5 E-3;0.5
G3;0.5 B-3;0.5 E-4.C#5;0.25 E-5;0.25 C5;0.25 E-5;0.25 C#5;0.25 E-5;0.25
C5;0.25 E-5;0.25 C#5;1.5 C5;0.25 C#5;0.25 E-5;0.25 rest;0.25 E-5;0.25
rest;0.25 E-5;0.25 G#5;0.25 C6;0.25 G#5;0.25 E-5;0.5 C4;0.5 B-3;0.5
G#3.C#5;0.25 C5;0.25 G3;0.5 E-3.B-4;0.25 rest;0.25 G#3;0.5 E-3.C5;0.25 rest;0.25
B-3.E-5;0.5 E-3.C#5.E-5;0.25 C#5;0.25 G#3.C5;0.5 C5;0.25 C#5;0.25 E-5;0.25 rest;0.25
F5;0.25 rest;0.25 G5;0.25 rest;0.25 G#5;0.25 rest;0.25 E-5;0.5 C4;0.5
B-3;0.5 G#3.C#5;0.25 C5;0.25 C#4;0.5 B-3.B-4;0.25 rest;0.0833333 rest;0.166667 E-4;0.5
E-3.G4;0.25 rest;0.0833333 rest;0.166667 G#3;0.5 E-3.G#4;0.5 G#2;0.5 E-5;0.5 F5;0.25
E-5;0.25 D5;0.25 E-5;0.25 D5;0.25 F5;0.25 G#4.G#5;0.25 B5;0.25 G4.B-5;0.5
E-5;0.25 rest;0.25 E-5;0.5 C5;0.5 C#5;0.25 C5;0.25 B4;0.25 C5;0.25
B4;0.25 D5;0.25 F4.F5;0.25 G#5;0.25 E-4.G5;0.5 C5;0.25 rest;0.25 C5;0.5
G#4;0.5 B-4;0.25 G#4;0.25 G4;0.25 G#4;0.25 G4;0.25 B-4;0.25 C#4.C#5;0.25
F5;0.25 C4.E-5;0.5 G#4;0.25 rest;0.25 G#4;0.5 E-5;0.5 B-3.G#4.D5;0.25 F5;0.25
G#5;0.25 C6;0.25 B-5;0.25 G#5;0.25 G5;0.25 F5;0.25 E-4.G4.E-5;0.25 F5;0.25
E-5;0.25 D5;0.25 E-5;0.25 G5;0.25 F5;0.25 E-5;0.25 B-3.G#4.D5;0.25 F5;0.25
G#5;0.25 C6;0.25 B-5;0.25 G#5;0.25 G5;0.25 F5;0.25 E-4.G4.E-5;0.25 F5;0.25
E-5;0.25 D5;0.25 E-5;0.25 G5;0.25 F5;0.25 E-5;0.25 B-3.G#4.D5;0.25 F5;0.25
G#5;0.25 C6;0.25 B-5;0.25 G#5;0.25 G5;0.25 F5;0.25 E-4.G4.E-5;0.25 F5;0.25
D5;0.25 F5;0.25 E-5;0.25 F5;0.25 D5;0.25 F5;0.25 E-5;0.5 E-3;0.5
G3;0.5 B-3;0.5 E-4.C#5;0.25 E-5;0.25 C5;0.25 E-5;0.25 C#5;0.25 E-5;0.25
C5;0.25 E-5;0.25 C#5;1.5 C5;0.25 C#5;0.25 E-5;0.25 rest;0.25 E-5;0.25
rest;0.25 E-5;0.25 G#5;0.25 C6;0.25 G#5;0.25 E-5;0.5 C4;0.5 B-3;0.5
G#3.C#5;0.25 C5;0.25 G3;0.5 E-3.B-4;0.25 rest;0.25 G#3;0.5 E-3.C5;0.25 rest;0.25
B-3.E-5;0.5 E-3.C#5.E-5;0.25 C#5;0.25 G#3.C5;0.5 C5;0.25 C#5;0.25 E-5;0.25 rest;0.25
F5;0.25 rest;0.25 G5;0.25 rest;0.25 G#5;0.25 rest;0.25 E-5;0.5 C4;0.5
B-3;0.5 G#3.C#5;0.25 C5;0.25 C#4;0.5 B-3.B-4;0.25 rest;0.0833333 rest;0.166667 E-4;0.5
E-3.G4;0.25 rest;0.0833333 rest;0.166667 G#3;0.5 G#2.G#4;0.5 G#3.C#4.F5;0.25 G#5;0.25 G#3.C#4.F5;0.25
G#5;0.25 G#3.C4.E-5;0.25 rest;0.25 G#3.C4;0.25 rest;0.25 G#3.F4.C#5;0.25 G#5;0.25 G#3.F4.C#5;0.25
G#5;0.25 G#3.E-4.C5;0.25 rest;0.25 G#3.E-4;0.25 rest;0.25 G#3.C#4.F5;0.25 G#5;0.25 G#3.C#4.F5;0.25
G#5;0.25 G#3.C4.E-5;0.5 rest;1.5 D3.B-3;0.25 B-4;0.25 A4;0.25 B-4;0.25 F5;0.5
B-4;0.25 rest;0.25 D3.B-3;0.25 G#4;0.25 G4;0.25 G#4;0.25 F5;0.5 G#4;0.25
rest;0.25 E-3.G4;0.25 E-5;0.25 F3.G#4;0.25 E-5;0.25 G3.B-4;0.25 E-5;0.25 G#3.C5;0.25
E-5;0.25 B-3.C#5;0.25 E-5;0.25 G#3.C5;0.25 E-5;0.25 B-3.C#5;0.25 E-5;0.25 G3.B-4;0.25
E-5;0.25 G#3.C5;0.25 G#5;0.25 B-3.C#5;0.25 G#5;0.25 C4.E-5;0.25 G#5;0.25 C#4.F5;0.25
G#5;0.25 E-4.F#5;0.25 G#5;0.25 C#4.F5;0.25 G#5;0.25 E-4.F#5;0.25 G#5;0.25 C4.E-5;0.25
G#5;0.25 C#4;0.25 F5;0.25 G#5;0.25 F5;0.25 C#6;0.25 F5;0.25 G#5;0.25
F5;0.25 G#4;0.25 E-5;0.25 C#6;0.25 E-5;0.25 A4;0.25 E-5;0.25 C6;0.25
E-5;0.25 B-4;0.25 C#5;0.25 F5;0.25 C#5;0.25 B-5;0.25 C#5;0.25 F5;0.25
C#5;0.25 F4;0.25 C5;0.25 B-5;0.25 C5;0.25 F4;0.25 B4;0.25 G#5;0.25
B4;0.25 F#4;0.25 B-4;0.25 G#5;0.25 B-4;0.25 E-4;0.25 B-4;0.25 F#5;0.25
B-4;0.25 C4;0.25 G#4;0.25 F#5;0.25 G#4;0.25 C#4;0.25 G#4;0.25 F5;0.25
G#4;0.25 B-3;0.25 F#4;0.25 F5;0.25 F#4;0.25 C4;0.25 F#4;0.25 E-5;0.25
F#4;0.25 A3;0.25 F4;0.25 E-5;0.25 F4;0.25 B-3;0.25 F4;0.25 C#5;0.25
F4;0.25 G3;0.25 E-4;0.25 C#5;0.25 E-4;0.25 G#3;0.25 E-4;0.25 C5;0.25
E-4;0.25 F3;0.25 D4;0.25 B4;0.25 D4;0.25 G#3;0.25 D4;0.25 B4;0.25
D4;0.25 B3;0.25 D4;0.25 B4;0.25 D4;0.25 G#3;0.25 D4;0.25 B4;0.25
D4;0.25 F3;0.25 D4;0.25 B4;0.25 D4;0.25 G#3;0.25 D4;0.25 B4;0.25
D4;0.25 B3;0.25 D4;0.25 B4;0.25 D4;0.25 G#3;0.25 D4;0.25 B4;0.25
D4;0.25 E-2.E-3;0.25 C#4;0.25 B-4;0.25 C#4;0.25 G3;0.25 C#4;0.25 B-4;0.25
C#4;0.25 B-3;0.25 C#4;0.25 B-4;0.25 C#4;0.25 G3;0.25 C#4;0.25 B-4;0.25
C#4;0.25 E-2.E-3;0.25 C#4;0.25 B-4;0.25 C#4;0.25 G3;0.25 C#4;0.25 B-4;0.25
C#4;0.25 B-3;0.25 C#4;0.25 B-4;0.25 C#4;0.25 G3;0.25 C#4;0.25 B-4;0.25
C#4;0.25 E-2.E-3;0.5 rest;1 C4;0.25 C#4;0.25 E-4;0.25 rest;0.25 E-4;0.25
rest;0.25 E-4;0.25 rest;0.25 G#4;0.25 rest;0.25 E-4;0.5 C3;0.5 B-2;0.5
G#2.C#4;0.25 C4;0.25 G2.B-3;0.5 E-2;0.25 rest;0.25 G#2.C4;0.5 E-2;0.25 rest;0.25
B-2.E-4;0.5 E-2.C#4.E-4;0.25 C#4;0.25 G#2.C4;0.5 C4;0.25 C#4;0.25 E-4;0.25 rest;0.25
E-4;0.25 rest;0.25 E-4;0.25 rest;0.25 G#4;0.25 rest;0.25 E-4;0.5 C3;0.5
B-2;0.5 G#2.C#4;0.25 C4;0.25 C#3.B-3;0.5 B-2.C#4;0.25 rest;0.25 E-3.G3;0.5 E-2.B-3;0.25
rest;0.25 G#2.G#3;0.5 E-2;0.5 G#1;0.5 C5;0.25 C#5;0.25 E-5;0.25 rest;0.25
E-5;0.25 rest;0.25 E-5;0.25 rest;0.25 E-6;0.25 rest;0.25 E-5;0.5 C4;0.5
B-3;0.5 G#3.C#5;0.25 C5;0.25 G3.B-4;0.5 E-3.E-6;0.25 rest;0.25 G#3.C5;0.5 E-3.E-6;0.25
rest;0.25 B-3.E-5;0.5 E-3.C#5.E-5;0.25 C#5;0.25 G#3.C5;0.5 C5;0.25 C#5;0.25 E-5;0.25
rest;0.25 E-5;0.25 rest;0.25 E-5;0.25 rest;0.25 E-6;0.25 rest;0.25 E-5;0.5
C4;0.5 B-3;0.5 G#3.C#5;0.25 C5;0.25 C#4.B-4;0.5 B-3.C#6;0.25 rest;0.25 E-4.G4;0.5
E-3.B-4;0.25 rest;0.25 G#3.G#4;0.5 E-3;0.5 G#2;0.5 E-5;0.5 F5;0.5 E-5;0.5
D5;0.25 rest;0.25 G#4.D5.B5;0.5 G4.E-5;0.5 A5;0.5 B-5;0.5 C5;0.5 C#5;0.5
C5;0.5 B4;0.25 rest;0.25 F4.B4.G#5;0.5 E-4.C5;0.5 F#5;0.5 G5;0.25 rest;0.25
G#4;0.5 B-4;0.5 G#4;0.5 G4;0.25 rest;0.25 C#4.G4.F5;0.5 C4.G#4;0.5 D5;0.5
E-5;0.25 rest;0.25 E-5;0.5 B-3.F4;0.5 D5;0.5 G#5;0.25 rest;0.25 G#5;0.5
E-4.G4;0.5 G5;0.5 B-5;0.5 E-5;0.5 B-3.F4;0.5 D5;0.5 G#5;0.25 rest;0.25
G#5;0.5 rest;0.5 E-4;0.25 rest;0.25 E-3;0.25 rest;0.25 E-2;0.25 G#5;0.75
F#5;0.5 G5;0.5 D5;0.5 F5;0.5 E-5;0.5 E-5;0.5 C5;0.25 C#5;0.25
E-5;0.25 rest;0.25 E-5;0.25 rest;0.25 E-5;0.25 rest;0.25 E-6;0.25 rest;0.25
E-5;0.5 C4;0.5 B-3;0.5 G#3.C#5;0.25 C5;0.25 G3.B-4;0.5 E-3.E-6;0.25 rest;0.25
G#3.C5;0.5 E-3.E-6;0.25 rest;0.25 B-3.E-5;0.5 E-3.C#5.E-5;0.25 C#5;0.25 G#3.C5;0.5 C5;0.25
C#5;0.25 E-5;0.25 rest;0.25 E-5;0.25 rest;0.25 E-5;0.25 rest;0.25 E-6;0.25
rest;0.25 E-5;0.5 C4;0.5 B-3;0.5 G#3.C#5;0.25 C5;0.25 C#4.B-4;0.5 B-3.C#6;0.25
rest;0.25 E-4.G4;0.5 E-3.B-4;0.25 rest;0.25 G#3.G#4;0.5 E-3;0.5 G#2;0.5 E-5;0.5
F5;0.5 E-5;0.5 D5;0.25 rest;0.25 G#4.D5.B5;0.5 G4.E-5;0.5 A5;0.5 B-5;0.5
C5;0.5 C#5;0.5 C5;0.5 B4;0.25 rest;0.25 F4.B4.G#5;0.5 E-4.C5;0.5 F#5;0.5
G5;0.25 rest;0.25 G#4;0.5 B-4;0.5 G#4;0.5 G4;0.25 rest;0.25 C#4.G4.F5;0.5
C4.G#4;0.5 D5;0.5 E-5;0.25 rest;0.25 E-5;0.5 B-3.F4;0.5 D5;0.5 G#5;0.25
rest;0.25 G#5;0.5 E-4.G4;0.5 G5;0.5 B-5;0.5 E-5;0.5 B-3.F4;0.5 D5;0.5
G#5;0.25 rest;0.25 G#5;0.5 rest;0.5 E-4;0.25 rest;0.25 E-3;0.25 rest;0.25
E-2;0.25 G#5;0.75 F#5;0.5 G5;0.5 D5;0.5 F5;0.5 E-5;0.5 E-5;0.5
C5;0.25 C#5;0.25 E-5;0.25 rest;0.25 E-5;0.25 rest;0.25 E-5;0.25 rest;0.25
E-6;0.25 rest;0.25 E-5;0.5 C4;0.5 B-3;0.5 G#3.C#5;0.25 C5;0.25 G3.B-4;0.5
E-3.E-6;0.25 rest;0.25 G#3.C5;0.5 E-3.E-6;0.25 rest;0.25 B-3.E-5;0.5 E-3.C#5.E-5;0.25 C#5;0.25
G#3.C5;0.5 C5;0.25 C#5;0.25 E-5;0.25 rest;0.25 E-5;0.25 rest;0.25 E-5;0.25
rest;0.25 E-6;0.25 rest;0.25 E-5;0.5 C4;0.5 B-3;0.5 G#3.C#5;0.25 C5;0.25
C#4.B-4;0.5 B-3.C#6;0.25 rest;0.25 E-4.G4;0.5 E-3.B-4;0.25 rest;0.25 G#3.G#4;0.5 G#2;0.5
G#3.C#4.F5;0.25 G#5;0.25 G#3.C#4.F5;0.25 G#5;0.25 G#3.C4.E-5;0.25 rest;0.25 G#3.C4;0.25 rest;0.25
G#3.F4.C#5;0.25 G#5;0.25 G#3.F4.C#5;0.25 G#5;0.25 G#3.E-4.C5;0.25 rest;0.25 G#3.E-4;0.25 rest;0.25
G#3.C#4.F5;0.25 G#5;0.25 G#3.C#4.F5;0.25 G#5;0.25 G#3.C4.E-5;0.5 rest;0.833333 C6;0.333333 B-5;0.333333
C2.C3.G#5;0.333333 G5;0.333333 F5;0.333333 E-5;0.333333 C#5;0.333333 C5;0.333333 C#2.C#3.B-4;0.5 rest;0.5
rest;0.333333 B-4;0.333333 G#4;0.333333 E-2.E-3.G4;0.333333 F4;0.333333 E-4;0.333333 C#4;0.333333 C4;0.333333
B-3;0.333333 G#1.G#2.G#3;0.25 rest;0.25 G#3;0.25 rest;0.25 G#3;0.25 C4;0.25 E-4;0.25
C4;0.25 G#3;0.25 rest;0.25 G#3;0.25 rest;0.25 G#3;0.25 C4;0.25 E-4;0.25
C4;0.25 G#3;0.25 rest;0.75 G#1.E-4.G#4;1 rest;2 E-5;0.25 rest;0.5 E-5;0.25
E-5;1 G#3.C4;1 G#5;0.25 rest;0.5 G#5;0.25 G#5;1 C4.E-4;1 F4.G#4.C5;0.25
rest;0.5 F4.G#4.C5;0.25 F4.G#4.C5;1 C#4.B-4.C#5;0.25 rest;0.75 B-3.C#5.F5;0.25 rest;0.75 E-4.G4.B-4;2
C#4.E-4;0.25 rest;0.5 E-4;0.25 C4.E-4.G#4;0.25 rest;0.75 B-3.C#4.G#4;0.25 rest;0.75 G#3.C4.G#4;0.25
rest;0.75 G3.B-3.B-4;1 F3.G#3;0.25 rest;0.75 E-3.G3.B-4;0.25 rest;0.5 B-4;0.25 G#3.C5;0.25
rest;0.75 F3.C5;0.25 rest;0.75 B-3.G#4.D5;0.25 rest;0.75 E-3.G4.E-5;1 rest;1 E-5;0.25
rest;0.5 E-5;0.25 E-5;1 G#3.C4;1 G#5;0.25 rest;0.5 G#5;0.25 G#5;1
C4.E-4;1 F4.G#4.C5;0.25 rest;0.5 F4.G#4.C5;0.25 F4.G#4.C5;1 C#4.B-4.C#5;0.25 rest;0.75 B-3.C#5.F5;0.25
rest;0.75 E-4.G4.B-4;2 C#4.E-4;0.25 rest;0.5 E-4;0.25 C4.E-4.G#4;0.25 rest;0.75 B-3.C#4.G#4;0.25
rest;0.75 G#3.C4.G#4;0.25 rest;0.75 G3.B-3.B-4;1 F3.G#3;0.25 rest;0.75 E-3.G3.B-4;0.25 rest;0.5
B-4;0.25 G#3.C5;0.25 rest;0.75 F3.C5;0.25 rest;0.75 B-3.G#4.D5;0.25 rest;0.75 E-3.G4.E-5;1
rest;1 E-5;0.25 rest;0.5 E-5;0.25 E-5;0.25 rest;0.75 E-5;0.25 rest;0.75
A4.E-5.F5;0.25 rest;0.5 F5;0.25 B-4.F5;1 D5.B-5;0.75 rest;0.25 G4.C#5.E-5;0.25 rest;0.5
E-5;0.25 G#4.E-5;1 C5.G#5;0.75 rest;0.25 C5;0.25 rest;0.5 C5;0.25 F4.G#4.C5;1
C#5;1 D5;1 E-4.G4.E-5;0.25 rest;0.75 E-5;0.25 rest;0.75 B-3.G#4.F5;0.75 G5;0.25
E-4.G4.E-5;0.25 rest;0.75 E-5;0.25 rest;0.75 B-3.G#4.B-5;1 E-4.G4.E-5;0.25 rest;0.75 E-5;0.25
rest;0.75 B-3.G#4.B-5;1 E-4.G4.E-5;1 rest;1 C4.E-4;0.25 rest;0.5 C4.E-4;0.25 C4.E-4;1
G#2.G#3;1 G#5.C6;0.25 rest;0.5 G#5.C6;0.25 G#5.C6;1 rest;1 E-4.A4.C5;0.25 rest;0.5
E-4.A4.C5;0.25 E-4.A4.C5;1 C#4.B-4.C#5;0.25 rest;0.75 C#4.G4.B-4;0.25 rest;0.5 C#4.G4.B-4;0.25 C#4.G4.B-4;1
C4.G#4.C5;0.25 rest;0.75 C5.E-5;0.25 rest;0.5 C5.E-5;0.25 C5.E-5;1 C#5.F5;0.25 rest;0.75
E-3.C#4.G4;0.25 rest;0.75 G#2.C4.G#4;1 rest;1 E-5;0.25 rest;0.5 E-5;0.25 E-5;0.25
rest;0.75 E-5;0.25 rest;0.75 A4.E-5.F5;0.25 rest;0.5 F5;0.25 B-4.F5;1 D5.B-5;0.75
rest;0.25 G4.C#5.E-5;0.25 rest;0.5 E-5;0.25 G#4.E-5;1 C5.G#5;0.75 rest;0.25 C5;0.25
rest;0.5 C5;0.25 F4.G#4.C5;1 C#5;1 D5;1 E-4.G4.E-5;0.25 rest;0.75 E-5;0.25
rest;0.75 B-3.G#4.F5;0.75 G5;0.25 E-4.G4.E-5;0.25 rest;0.75 E-5;0.25 rest;0.75 B-3.G#4.B-5;1
E-4.G4.E-5;0.25 rest;0.75 E-5;0.25 rest;0.75 B-3.G#4.B-5;1 E-4.G4.E-5;1 rest;1 C4.E-4;0.25
rest;0.5 C4.E-4;0.25 C4.E-4;1 G#2.G#3;1 G#5.C6;0.25 rest;0.5 G#5.C6;0.25 G#5.C6;1
rest;1 E-4.A4.C5;0.25 rest;0.5 E-4.A4.C5;0.25 E-4.A4.C5;1 C#4.B-4.C#5;0.25 rest;0.75 C#4.G4.B-4;0.25
rest;0.5 C#4.G4.B-4;0.25 C#4.G4.B-4;1 C4.G#4.C5;0.25 rest;0.75 C5.E-5;0.25 rest;0.5 C5.E-5;0.25
C5.E-5;1 C#5.F5;0.25 rest;0.75 E-3.C#4.G4;0.25 rest;0.75 G#2.C4.G#4;1 rest;1 C5;0.5
C#5;0.5 G#3.F5;0.5 E-4.E-5;0.5 C4.C#5;0.5 E-4.C5;0.25 rest;0.25 G#3.C5;0.5 E-4;0.5
G#3.C5;0.5 E-4;0.5 C4;0.5 E-4;0.5 G#3.G5;0.5 E-4.G#5;0.5 G#3.C6;0.5 E-4.G#5;0.5
C4.G5;0.5 E-4.F5;0.5 G#3.E-5;0.5 E-4;0.5 G#3.E-5;0.5 E-4;0.5 C4;0.5 E-4;0.5
G#3.G5;0.5 E-4.G#5;0.5 G#3.C6;0.5 D4.G#5;0.5 B-3.G5;0.5 D4.F5;0.5 G#3.E-5;0.5 D4.D5;0.5
G3.B-5;0.5 E-4;0.5 B-3;0.5 E-4;0.5 G3.G#5;0.5 E-4.G5;0.25 rest;0.25 G#3.G5;0.5
F5;0.25 rest;0.25 E-5;0.5 F5;0.25 rest;0.25 B-3.D5;0.5 F5;0.25 rest;0.25
E-3.E-5;1 rest;1 C5;0.5 C#5;0.5 G#3.F5;0.5 E-4.E-5;0.5 C4.C#5;0.5 E-4.C5;0.25
rest;0.25 G#3.C5;0.5 E-4;0.5 G#3.C5;0.5 E-4;0.5 C4;0.5 E-4;0.5 G#3.G5;0.5
E-4.G#5;0.5 G#3.C6;0.5 E-4.G#5;0.5 C4.G5;0.5 E-4.F5;0.5 G#3.E-5;0.5 E-4;0.5 G#3.E-5;0.5
E-4;0.5 C4;0.5 E-4;0.5 G#3.G5;0.5 E-4.G#5;0.5 G#3.C6;0.5 D4.G#5;0.5 B-3.G5;0.5
D4.F5;0.5 G#3.E-5;0.5 D4.D5;0.5 G3.B-5;0.5 E-4;0.5 B-3;0.5 E-4;0.5 G3.G#5;0.5
E-4.G5;0.25 rest;0.25 G#3.G5;0.5 F5;0.25 rest;0.25 E-5;0.5 F5;0.25 rest;0.25
B-3.D5;0.5 F5;0.25 rest;0.25 E-3.E-5;1 rest;1 F5;0.5 E-5;0.25 rest;0.25
